Course Code,Course Name,URL,Term
FIN 528,Investments and Equity Markets I,https://suis.sabanciuniv.edu/prod/bwckctlg.p_disp_course_detail?cat_term_in=202501&subj_code_in=FIN&crse_numb_in=528,"Fall, Spring"
FIN 529,Investment Management,https://suis.sabanciuniv.edu/prod/bwckctlg.p_disp_course_detail?cat_term_in=202501&subj_code_in=FIN&crse_numb_in=529,"Fall, Spring"
FIN 555,Mergers & Acquisitions: Creating Value Through Deals,https://suis.sabanciuniv.edu/prod/bwckctlg.p_disp_course_detail?cat_term_in=202502&subj_code_in=FIN&crse_numb_in=555,Spring
FIN 556,Financial Markets and Instruments,https://suis.sabanciuniv.edu/prod/bwckctlg.p_disp_course_detail?cat_term_in=202501&subj_code_in=FIN&crse_numb_in=556,"Fall, Spring"
FIN 591,Special Topics in Finance 1,https://suis.sabanciuniv.edu/prod/bwckctlg.p_disp_course_detail?cat_term_in=202501&subj_code_in=FIN&crse_numb_in=591,"Fall, Spring"
FIN 592,Special Topics in Finance 2,https://suis.sabanciuniv.edu/prod/bwckctlg.p_disp_course_detail?cat_term_in=202501&subj_code_in=FIN&crse_numb_in=592,"Fall, Spring"
FIN 593,Special Topics in Finance 3,https://suis.sabanciuniv.edu/prod/bwckctlg.p_disp_course_detail?cat_term_in=202501&subj_code_in=FIN&crse_numb_in=593,"Fall, Spring"
FIN 594,Special Topics in Finance 4,https://suis.sabanciuniv.edu/prod/bwckctlg.p_disp_course_detail?cat_term_in=202501&subj_code_in=FIN&crse_numb_in=594,"Fall, Spring"
FIN 599,Wealth Management,https://suis.sabanciuniv.edu/prod/bwckctlg.p_disp_course_detail?cat_term_in=202501&subj_code_in=FIN&crse_numb_in=599,"Fall, Spring"
FIN 601,Financial Economics,https://suis.sabanciuniv.edu/prod/bwckctlg.p_disp_course_detail?cat_term_in=202501&subj_code_in=FIN&crse_numb_in=601,"Fall, Spring"
FIN 602,Advanced Asset Pricing Theory,https://suis.sabanciuniv.edu/prod/bwckctlg.p_disp_course_detail?cat_term_in=202501&subj_code_in=FIN&crse_numb_in=602,"Fall, Spring"
FIN 610,Research Methods in Finance,https://suis.sabanciuniv.edu/prod/bwckctlg.p_disp_course_detail?cat_term_in=202501&subj_code_in=FIN&crse_numb_in=610,"Fall, Spring"
FIN 611,Corporate Finance Theory,https://suis.sabanciuniv.edu/prod/bwckctlg.p_disp_course_detail?cat_term_in=202501&subj_code_in=FIN&crse_numb_in=611,"Fall, Spring"
FIN 612,Empirical Finance,https://suis.sabanciuniv.edu/prod/bwckctlg.p_disp_course_detail?cat_term_in=202501&subj_code_in=FIN&crse_numb_in=612,"Fall, Spring"
FIN 618,Asset Pricing Theory,https://suis.sabanciuniv.edu/prod/bwckctlg.p_disp_course_detail?cat_term_in=202501&subj_code_in=FIN&crse_numb_in=618,"Fall, Spring"
FIN 619,Empirical Corporate Finance,https://suis.sabanciuniv.edu/prod/bwckctlg.p_disp_course_detail?cat_term_in=202501&subj_code_in=FIN&crse_numb_in=619,"Fall, Spring"
FIN 620,Empirical Asset Pricing,https://suis.sabanciuniv.edu/prod/bwckctlg.p_disp_course_detail?cat_term_in=202501&subj_code_in=FIN&crse_numb_in=620,"Fall, Spring"
FIN 621,Special Topics in Finance I,https://suis.sabanciuniv.edu/prod/bwckctlg.p_disp_course_detail?cat_term_in=202501&subj_code_in=FIN&crse_numb_in=621,"Fall, Spring"
FIN 622,Special Topics in Finance II,https://suis.sabanciuniv.edu/prod/bwckctlg.p_disp_course_detail?cat_term_in=202501&subj_code_in=FIN&crse_numb_in=622,"Fall, Spring"
FIN 802,Principles Of Finance,https://suis.sabanciuniv.edu/prod/bwckctlg.p_disp_course_detail?cat_term_in=202501&subj_code_in=FIN&crse_numb_in=802,"Fall, Spring"
FIN 806,Behavioral Finance,https://suis.sabanciuniv.edu/prod/bwckctlg.p_disp_course_detail?cat_term_in=202501&subj_code_in=FIN&crse_numb_in=806,"Fall, Spring"
FIN 824,"Mergers, Acquisitions and Corporate Restructuring",https://suis.sabanciuniv.edu/prod/bwckctlg.p_disp_course_detail?cat_term_in=202501&subj_code_in=FIN&crse_numb_in=824,"Fall, Spring"
FIN 829,Investment Management,https://suis.sabanciuniv.edu/prod/bwckctlg.p_disp_course_detail?cat_term_in=202501&subj_code_in=FIN&crse_numb_in=829,"Fall, Spring"
FIN 855,Mergers & Acquisitions: Creating Value Through Deals,https://suis.sabanciuniv.edu/prod/bwckctlg.p_disp_course_detail?cat_term_in=202502&subj_code_in=FIN&crse_numb_in=855,Spring
FIN 899,Wealth Management,https://suis.sabanciuniv.edu/prod/bwckctlg.p_disp_course_detail?cat_term_in=202501&subj_code_in=FIN&crse_numb_in=899,"Fall, Spring"
FIN 901,Introduction to Finance,https://suis.sabanciuniv.edu/prod/bwckctlg.p_disp_course_detail?cat_term_in=202501&subj_code_in=FIN&crse_numb_in=901,"Fall, Spring"
FIN 902,Managerial Finance,https://suis.sabanciuniv.edu/prod/bwckctlg.p_disp_course_detail?cat_term_in=202501&subj_code_in=FIN&crse_numb_in=902,"Fall, Spring"
FIN 905,Mergers & Acquisitions: Creating Value Through Deals,https://suis.sabanciuniv.edu/prod/bwckctlg.p_disp_course_detail?cat_term_in=202502&subj_code_in=FIN&crse_numb_in=905,Spring
FIN 906,Behavioral Finance,https://suis.sabanciuniv.edu/prod/bwckctlg.p_disp_course_detail?cat_term_in=202501&subj_code_in=FIN&crse_numb_in=906,"Fall, Spring"
FIN 913,Money & Banking,https://suis.sabanciuniv.edu/prod/bwckctlg.p_disp_course_detail?cat_term_in=202501&subj_code_in=FIN&crse_numb_in=913,"Fall, Spring"
FIN 929,Investment Management,https://suis.sabanciuniv.edu/prod/bwckctlg.p_disp_course_detail?cat_term_in=202501&subj_code_in=FIN&crse_numb_in=929,"Fall, Spring"
FIN 951,Investments&Portfolio Management,https://suis.sabanciuniv.edu/prod/bwckctlg.p_disp_course_detail?cat_term_in=202501&subj_code_in=FIN&crse_numb_in=951,"Fall, Spring"
FIN 953,International Finance,https://suis.sabanciuniv.edu/prod/bwckctlg.p_disp_course_detail?cat_term_in=202501&subj_code_in=FIN&crse_numb_in=953,"Fall, Spring"
FIN 954,MNCs & Global Trade,https://suis.sabanciuniv.edu/prod/bwckctlg.p_disp_course_detail?cat_term_in=202501&subj_code_in=FIN&crse_numb_in=954,"Fall, Spring"
FIN 955,Applied Corporate Finance,https://suis.sabanciuniv.edu/prod/bwckctlg.p_disp_course_detail?cat_term_in=202501&subj_code_in=FIN&crse_numb_in=955,"Fall, Spring"
FIN 956,Financial Markets and Instruments,https://suis.sabanciuniv.edu/prod/bwckctlg.p_disp_course_detail?cat_term_in=202501&subj_code_in=FIN&crse_numb_in=956,"Fall, Spring"
FIN 957,Bank Management,https://suis.sabanciuniv.edu/prod/bwckctlg.p_disp_course_detail?cat_term_in=202501&subj_code_in=FIN&crse_numb_in=957,"Fall, Spring"
FIN 958,Global Financial Markets,https://suis.sabanciuniv.edu/prod/bwckctlg.p_disp_course_detail?cat_term_in=202501&subj_code_in=FIN&crse_numb_in=958,"Fall, Spring"
FIN 959,Merger and Acquisitions,https://suis.sabanciuniv.edu/prod/bwckctlg.p_disp_course_detail?cat_term_in=202501&subj_code_in=FIN&crse_numb_in=959,"Fall, Spring"
FIN 999,Wealth Management,https://suis.sabanciuniv.edu/prod/bwckctlg.p_disp_course_detail?cat_term_in=202501&subj_code_in=FIN&crse_numb_in=999,"Fall, Spring"
FRE 110,Basic French I,https://suis.sabanciuniv.edu/prod/bwckctlg.p_disp_course_detail?cat_term_in=202501&subj_code_in=FRE&crse_numb_in=110,"Fall, Spring"
FRE 110D,Basic French I Discussion,https://suis.sabanciuniv.edu/prod/bwckctlg.p_disp_course_detail?cat_term_in=202501&subj_code_in=FRE&crse_numb_in=110D,"Fall, Spring"
FRE 120,Basic French II,https://suis.sabanciuniv.edu/prod/bwckctlg.p_disp_course_detail?cat_term_in=202501&subj_code_in=FRE&crse_numb_in=120,"Fall, Spring"
FRE 120D,Basic French II Discussion,https://suis.sabanciuniv.edu/prod/bwckctlg.p_disp_course_detail?cat_term_in=202501&subj_code_in=FRE&crse_numb_in=120D,"Fall, Spring"
FRE 130,Intermediate French I,https://suis.sabanciuniv.edu/prod/bwckctlg.p_disp_course_detail?cat_term_in=202501&subj_code_in=FRE&crse_numb_in=130,"Fall, Spring"
FRE 130D,Intermediate French I Discussion,https://suis.sabanciuniv.edu/prod/bwckctlg.p_disp_course_detail?cat_term_in=202501&subj_code_in=FRE&crse_numb_in=130D,"Fall, Spring"
FRE 140,Intermediate French II,https://suis.sabanciuniv.edu/prod/bwckctlg.p_disp_course_detail?cat_term_in=202501&subj_code_in=FRE&crse_numb_in=140,"Fall, Spring"
FRE 140D,Intermediate French II Discussion,https://suis.sabanciuniv.edu/prod/bwckctlg.p_disp_course_detail?cat_term_in=202501&subj_code_in=FRE&crse_numb_in=140D,"Fall, Spring"
GEN 341,Gender and Society,https://suis.sabanciuniv.edu/prod/bwckctlg.p_disp_course_detail?cat_term_in=202501&subj_code_in=GEN&crse_numb_in=341,"Fall, Spring"
GEN 341D,Gender and Society,https://suis.sabanciuniv.edu/prod/bwckctlg.p_disp_course_detail?cat_term_in=202501&subj_code_in=GEN&crse_numb_in=341D,"Fall, Spring"
GEN 343,Topics In Gender & Sexuality Studies,https://suis.sabanciuniv.edu/prod/bwckctlg.p_disp_course_detail?cat_term_in=202501&subj_code_in=GEN&crse_numb_in=343,"Fall, Spring"
GEN 385,Migrations and the Family,https://suis.sabanciuniv.edu/prod/bwckctlg.p_disp_course_detail?cat_term_in=202501&subj_code_in=GEN&crse_numb_in=385,"Fall, Spring"
GEN 399,Independent Study in Gender Studies,https://suis.sabanciuniv.edu/prod/bwckctlg.p_disp_course_detail?cat_term_in=202501&subj_code_in=GEN&crse_numb_in=399,"Fall, Spring"
GEN 410,Gender and Politics,https://suis.sabanciuniv.edu/prod/bwckctlg.p_disp_course_detail?cat_term_in=202501&subj_code_in=GEN&crse_numb_in=410,"Fall, Spring"
GEN 442,Gendered Memories of War and Political Violence,https://suis.sabanciuniv.edu/prod/bwckctlg.p_disp_course_detail?cat_term_in=202501&subj_code_in=GEN&crse_numb_in=442,"Fall, Spring"
GEN 444,Gender and Sexuality in Türkiye,https://suis.sabanciuniv.edu/prod/bwckctlg.p_disp_course_detail?cat_term_in=202501&subj_code_in=GEN&crse_numb_in=444,"Fall, Spring"
GEN 480,Men and Mesculinities,https://suis.sabanciuniv.edu/prod/bwckctlg.p_disp_course_detail?cat_term_in=202501&subj_code_in=GEN&crse_numb_in=480,"Fall, Spring"
GEN 541,Gender in the Middle East,https://suis.sabanciuniv.edu/prod/bwckctlg.p_disp_course_detail?cat_term_in=202501&subj_code_in=GEN&crse_numb_in=541,"Fall, Spring"
GEN 542,Gendered Memories of War and Political Violence,https://suis.sabanciuniv.edu/prod/bwckctlg.p_disp_course_detail?cat_term_in=202501&subj_code_in=GEN&crse_numb_in=542,"Fall, Spring"
GEN 544,Gender and Sexuality in Türkiye,https://suis.sabanciuniv.edu/prod/bwckctlg.p_disp_course_detail?cat_term_in=202501&subj_code_in=GEN&crse_numb_in=544,"Fall, Spring"
GEN 585,Migrations and the Family,https://suis.sabanciuniv.edu/prod/bwckctlg.p_disp_course_detail?cat_term_in=202501&subj_code_in=GEN&crse_numb_in=585,"Fall, Spring"
GEN 600,Gender: Fundamental Concepts and Approaches,https://suis.sabanciuniv.edu/prod/bwckctlg.p_disp_course_detail?cat_term_in=202501&subj_code_in=GEN&crse_numb_in=600,"Fall, Spring"
GEN 601,Methodology for Gender Studies,https://suis.sabanciuniv.edu/prod/bwckctlg.p_disp_course_detail?cat_term_in=202501&subj_code_in=GEN&crse_numb_in=601,"Fall, Spring"
GEN 605,Theories of Gender and Sexuality,https://suis.sabanciuniv.edu/prod/bwckctlg.p_disp_course_detail?cat_term_in=202501&subj_code_in=GEN&crse_numb_in=605,"Fall, Spring"
GEN 610,Gender and Politics,https://suis.sabanciuniv.edu/prod/bwckctlg.p_disp_course_detail?cat_term_in=202501&subj_code_in=GEN&crse_numb_in=610,"Fall, Spring"
GEN 620,Gender and Knowledge,https://suis.sabanciuniv.edu/prod/bwckctlg.p_disp_course_detail?cat_term_in=202501&subj_code_in=GEN&crse_numb_in=620,"Fall, Spring"
GEN 680,Men and Masculinities,https://suis.sabanciuniv.edu/prod/bwckctlg.p_disp_course_detail?cat_term_in=202501&subj_code_in=GEN&crse_numb_in=680,"Fall, Spring"
GEN 683,Gender and Migration,https://suis.sabanciuniv.edu/prod/bwckctlg.p_disp_course_detail?cat_term_in=202501&subj_code_in=GEN&crse_numb_in=683,"Fall, Spring"
GEN 690,PhD Pro-thesis Seminar,https://suis.sabanciuniv.edu/prod/bwckctlg.p_disp_course_detail?cat_term_in=202501&subj_code_in=GEN&crse_numb_in=690,"Fall, Spring"
GEN 699,PhD Thesis,https://suis.sabanciuniv.edu/prod/bwckctlg.p_disp_course_detail?cat_term_in=202501&subj_code_in=GEN&crse_numb_in=699,"Fall, Spring"
GEN 700,Readings and Research on Gender,https://suis.sabanciuniv.edu/prod/bwckctlg.p_disp_course_detail?cat_term_in=202501&subj_code_in=GEN&crse_numb_in=700,"Fall, Spring"
GER 110,Basic German I,https://suis.sabanciuniv.edu/prod/bwckctlg.p_disp_course_detail?cat_term_in=202501&subj_code_in=GER&crse_numb_in=110,"Fall, Spring"
GER 110D,Basic German I Discussion,https://suis.sabanciuniv.edu/prod/bwckctlg.p_disp_course_detail?cat_term_in=202501&subj_code_in=GER&crse_numb_in=110D,"Fall, Spring"
GER 120,Basic German II,https://suis.sabanciuniv.edu/prod/bwckctlg.p_disp_course_detail?cat_term_in=202501&subj_code_in=GER&crse_numb_in=120,"Fall, Spring"
GER 120D,Basic German II Discussion,https://suis.sabanciuniv.edu/prod/bwckctlg.p_disp_course_detail?cat_term_in=202501&subj_code_in=GER&crse_numb_in=120D,"Fall, Spring"
GER 130,Intermediate German I,https://suis.sabanciuniv.edu/prod/bwckctlg.p_disp_course_detail?cat_term_in=202501&subj_code_in=GER&crse_numb_in=130,"Fall, Spring"
GER 130D,Intermediate German I Discussion,https://suis.sabanciuniv.edu/prod/bwckctlg.p_disp_course_detail?cat_term_in=202501&subj_code_in=GER&crse_numb_in=130D,"Fall, Spring"
GER 140,Intermediate German II,https://suis.sabanciuniv.edu/prod/bwckctlg.p_disp_course_detail?cat_term_in=202501&subj_code_in=GER&crse_numb_in=140,"Fall, Spring"
GER 140D,Intermediate German II Discussion,https://suis.sabanciuniv.edu/prod/bwckctlg.p_disp_course_detail?cat_term_in=202501&subj_code_in=GER&crse_numb_in=140D,"Fall, Spring"
GER 150,Advanced German I,https://suis.sabanciuniv.edu/prod/bwckctlg.p_disp_course_detail?cat_term_in=202501&subj_code_in=GER&crse_numb_in=150,"Fall, Spring"
GER 150D,Advanced German I Discussion,https://suis.sabanciuniv.edu/prod/bwckctlg.p_disp_course_detail?cat_term_in=202501&subj_code_in=GER&crse_numb_in=150D,"Fall, Spring"
GR 500E,Academic Practices and Development,https://suis.sabanciuniv.edu/prod/bwckctlg.p_disp_course_detail?cat_term_in=202501&subj_code_in=GR&crse_numb_in=500E,"Fall, Spring"
GR 500M,Academic Practices and Development,https://suis.sabanciuniv.edu/prod/bwckctlg.p_disp_course_detail?cat_term_in=202501&subj_code_in=GR&crse_numb_in=500M,"Fall, Spring"
GR 500S,Academic Practices and Development,https://suis.sabanciuniv.edu/prod/bwckctlg.p_disp_course_detail?cat_term_in=202501&subj_code_in=GR&crse_numb_in=500S,"Fall, Spring"
GR 501E,Academic Practices and Development,https://suis.sabanciuniv.edu/prod/bwckctlg.p_disp_course_detail?cat_term_in=202501&subj_code_in=GR&crse_numb_in=501E,"Fall, Spring"
GR 501M,Academic Practices and Development,https://suis.sabanciuniv.edu/prod/bwckctlg.p_disp_course_detail?cat_term_in=202501&subj_code_in=GR&crse_numb_in=501M,"Fall, Spring"
GR 501S,Academic Practices and Development,https://suis.sabanciuniv.edu/prod/bwckctlg.p_disp_course_detail?cat_term_in=202501&subj_code_in=GR&crse_numb_in=501S,"Fall, Spring"
GR 502E,Academic Practices and Development 2,https://suis.sabanciuniv.edu/prod/bwckctlg.p_disp_course_detail?cat_term_in=202501&subj_code_in=GR&crse_numb_in=502E,"Fall, Spring"
GR 502M,Academic Practices and Development 2,https://suis.sabanciuniv.edu/prod/bwckctlg.p_disp_course_detail?cat_term_in=202501&subj_code_in=GR&crse_numb_in=502M,"Fall, Spring"
GR 502S,Academic Practices and Development 2,https://suis.sabanciuniv.edu/prod/bwckctlg.p_disp_course_detail?cat_term_in=202501&subj_code_in=GR&crse_numb_in=502S,"Fall, Spring"
GR 503E,Academic Practices and Development 3,https://suis.sabanciuniv.edu/prod/bwckctlg.p_disp_course_detail?cat_term_in=202501&subj_code_in=GR&crse_numb_in=503E,"Fall, Spring"
GR 503M,Academic Practices and Development 3,https://suis.sabanciuniv.edu/prod/bwckctlg.p_disp_course_detail?cat_term_in=202501&subj_code_in=GR&crse_numb_in=503M,"Fall, Spring"
GR 503S,Academic Practices and Development 3,https://suis.sabanciuniv.edu/prod/bwckctlg.p_disp_course_detail?cat_term_in=202501&subj_code_in=GR&crse_numb_in=503S,"Fall, Spring"
GR 555E,Scientific and Technical Communication,https://suis.sabanciuniv.edu/prod/bwckctlg.p_disp_course_detail?cat_term_in=202501&subj_code_in=GR&crse_numb_in=555E,"Fall, Spring"
GR 555M,Academic Writing for Graduate Students,https://suis.sabanciuniv.edu/prod/bwckctlg.p_disp_course_detail?cat_term_in=202501&subj_code_in=GR&crse_numb_in=555M,"Fall, Spring"
GR 555S,Academic Writing for Graduate Students,https://suis.sabanciuniv.edu/prod/bwckctlg.p_disp_course_detail?cat_term_in=202501&subj_code_in=GR&crse_numb_in=555S,"Fall, Spring"
GR 700E,PhD Qualifying Exam Preparation,https://suis.sabanciuniv.edu/prod/bwckctlg.p_disp_course_detail?cat_term_in=202501&subj_code_in=GR&crse_numb_in=700E,"Fall, Spring"
GREK 110,Modern Greek Basic I,https://suis.sabanciuniv.edu/prod/bwckctlg.p_disp_course_detail?cat_term_in=202501&subj_code_in=GREK&crse_numb_in=110,"Fall, Spring"
GREK 110D,Modern Greek Basic I Discussion,https://suis.sabanciuniv.edu/prod/bwckctlg.p_disp_course_detail?cat_term_in=202501&subj_code_in=GREK&crse_numb_in=110D,"Fall, Spring"
GREK 510,Modern Greek Basic I,https://suis.sabanciuniv.edu/prod/bwckctlg.p_disp_course_detail?cat_term_in=202501&subj_code_in=GREK&crse_numb_in=510,"Fall, Spring"
GREK 510D,Modern Greek Basic I Discussion,https://suis.sabanciuniv.edu/prod/bwckctlg.p_disp_course_detail?cat_term_in=202501&subj_code_in=GREK&crse_numb_in=510D,"Fall, Spring"
HART 234,Classical Mythology in Art,https://suis.sabanciuniv.edu/prod/bwckctlg.p_disp_course_detail?cat_term_in=202501&subj_code_in=HART&crse_numb_in=234,"Fall, Spring"
HART 292,From Modern to Contemporary Art,https://suis.sabanciuniv.edu/prod/bwckctlg.p_disp_course_detail?cat_term_in=202501&subj_code_in=HART&crse_numb_in=292,"Fall, Spring"
HART 293,Contemporary Art,https://suis.sabanciuniv.edu/prod/bwckctlg.p_disp_course_detail?cat_term_in=202501&subj_code_in=HART&crse_numb_in=293,"Fall, Spring"
HART 320,Women Artists,https://suis.sabanciuniv.edu/prod/bwckctlg.p_disp_course_detail?cat_term_in=202501&subj_code_in=HART&crse_numb_in=320,"Fall, Spring"
HART 380,Bauhaus,https://suis.sabanciuniv.edu/prod/bwckctlg.p_disp_course_detail?cat_term_in=202501&subj_code_in=HART&crse_numb_in=380,"Fall, Spring"
HART 413,Visual Arts in Türkiye,https://suis.sabanciuniv.edu/prod/bwckctlg.p_disp_course_detail?cat_term_in=202501&subj_code_in=HART&crse_numb_in=413,"Fall, Spring"
HART 426,Leonardo and Michelangelo: Heroes of the Renaissance,https://suis.sabanciuniv.edu/prod/bwckctlg.p_disp_course_detail?cat_term_in=202501&subj_code_in=HART&crse_numb_in=426,"Fall, Spring"
HART 432,Post-1945 American Art,https://suis.sabanciuniv.edu/prod/bwckctlg.p_disp_course_detail?cat_term_in=202501&subj_code_in=HART&crse_numb_in=432,"Fall, Spring"
HART 511,Renaissance Art,https://suis.sabanciuniv.edu/prod/bwckctlg.p_disp_course_detail?cat_term_in=202501&subj_code_in=HART&crse_numb_in=511,"Fall, Spring"
HART 513,Visual Arts in Türkiye,https://suis.sabanciuniv.edu/prod/bwckctlg.p_disp_course_detail?cat_term_in=202501&subj_code_in=HART&crse_numb_in=513,"Fall, Spring"
HART 520,Women Artists,https://suis.sabanciuniv.edu/prod/bwckctlg.p_disp_course_detail?cat_term_in=202501&subj_code_in=HART&crse_numb_in=520,"Fall, Spring"
HART 524,Art Histories,https://suis.sabanciuniv.edu/prod/bwckctlg.p_disp_course_detail?cat_term_in=202501&subj_code_in=HART&crse_numb_in=524,"Fall, Spring"
HART 525,Art & History at the Museum,https://suis.sabanciuniv.edu/prod/bwckctlg.p_disp_course_detail?cat_term_in=202501&subj_code_in=HART&crse_numb_in=525,"Fall, Spring"
HART 531,The Dome of Gold : The Art of the Byzantine Empire,https://suis.sabanciuniv.edu/prod/bwckctlg.p_disp_course_detail?cat_term_in=202501&subj_code_in=HART&crse_numb_in=531,"Fall, Spring"
HART 532,Post-1945 American Art,https://suis.sabanciuniv.edu/prod/bwckctlg.p_disp_course_detail?cat_term_in=202501&subj_code_in=HART&crse_numb_in=532,"Fall, Spring"
HART 533,Heavenly Spires: Introduction to Medieval European Art and Architecture,https://suis.sabanciuniv.edu/prod/bwckctlg.p_disp_course_detail?cat_term_in=202501&subj_code_in=HART&crse_numb_in=533,"Fall, Spring"
HART 550,Caravaggio,https://suis.sabanciuniv.edu/prod/bwckctlg.p_disp_course_detail?cat_term_in=202501&subj_code_in=HART&crse_numb_in=550,"Fall, Spring"
HART 580,Bauhaus,https://suis.sabanciuniv.edu/prod/bwckctlg.p_disp_course_detail?cat_term_in=202501&subj_code_in=HART&crse_numb_in=580,"Fall, Spring"
HART 633,Images Translated from Narrative to Visual in Ottoman and Safavid Miniature Painting,https://suis.sabanciuniv.edu/prod/bwckctlg.p_disp_course_detail?cat_term_in=202501&subj_code_in=HART&crse_numb_in=633,"Fall, Spring"
