Term,Course Code,Section,CRN,Course Name,Time,Days,Location,Instructor
Fall,ENG 0004,4J1,13367,English Route 4,1:00 pm - 4:50 pm,T,School of Languages Building G018,"Celile   Gürsu, Itır   Beğen"
Fall,ENG 0004,4J1,13367,English Route 4,1:00 pm - 4:50 pm,W,School of Languages Building 1049,"Celile   Gürsu, Itır   Beğen"
Fall,ENG 0004,4J1,13367,English Route 4,1:00 pm - 4:50 pm,R,School of Languages Building 1030,"Celile   Gürsu, Itır   Beğen"
Fall,ENG 0004,4J1,13367,English Route 4,1:00 pm - 4:50 pm,F,School of Languages Building G023,"Celile   Gürsu, Itır   Beğen"
Fall,ENG 0004,4K1,13368,English Route 4,9:00 am - 12:50 pm,M,School of Languages Building G039,"Ceyda   Gümüş, Okan   Bölükbaş"
Fall,ENG 0004,4K1,13368,English Route 4,9:00 am - 12:50 pm,T,School of Languages Building 1030,"Ceyda   Gümüş, Okan   Bölükbaş"
Fall,ENG 0004,4K1,13368,English Route 4,9:00 am - 12:50 pm,W,School of Languages Building G042,"Ceyda   Gümüş, Okan   Bölükbaş"
Fall,ENG 0004,4K1,13368,English Route 4,9:00 am - 12:50 pm,R,School of Languages Building G023,"Ceyda   Gümüş, Okan   Bölükbaş"
Fall,ENG 0004,4K1,13368,English Route 4,9:00 am - 12:50 pm,F,School of Languages Building 1031,"Ceyda   Gümüş, Okan   Bölükbaş"
Fall,ENG 0004,4K1,13368,English Route 4,1:00 pm - 4:50 pm,M,School of Languages Building G039,"Ceyda   Gümüş, Okan   Bölükbaş"
Fall,ENG 0004,4K1,13368,English Route 4,1:00 pm - 4:50 pm,T,School of Languages Building 1030,"Ceyda   Gümüş, Okan   Bölükbaş"
Fall,ENG 0004,4K1,13368,English Route 4,1:00 pm - 4:50 pm,W,School of Languages Building G042,"Ceyda   Gümüş, Okan   Bölükbaş"
Fall,ENG 0004,4K1,13368,English Route 4,1:00 pm - 4:50 pm,R,School of Languages Building G023,"Ceyda   Gümüş, Okan   Bölükbaş"
Fall,ENG 0004,4K1,13368,English Route 4,1:00 pm - 4:50 pm,F,School of Languages Building 1031,"Ceyda   Gümüş, Okan   Bölükbaş"
Fall,ENG 0004,4L1,13369,English Route 4,9:00 am - 12:50 pm,M,School of Languages Building 1048,"Melek Didem    Beyazoğlu Turan, Adam Michael   Rackham , Merve   Yıldırım"
Fall,ENG 0004,4L1,13369,English Route 4,9:00 am - 12:50 pm,T,School of Languages Building G023,"Melek Didem    Beyazoğlu Turan, Adam Michael   Rackham , Merve   Yıldırım"
Fall,ENG 0004,4L1,13369,English Route 4,9:00 am - 12:50 pm,W,School of Languages Building 1048,"Melek Didem    Beyazoğlu Turan, Adam Michael   Rackham , Merve   Yıldırım"
Fall,ENG 0004,4L1,13369,English Route 4,9:00 am - 12:50 pm,R,School of Languages Building 1031,"Melek Didem    Beyazoğlu Turan, Adam Michael   Rackham , Merve   Yıldırım"
Fall,ENG 0004,4L1,13369,English Route 4,9:00 am - 12:50 pm,F,School of Languages Building G024,"Melek Didem    Beyazoğlu Turan, Adam Michael   Rackham , Merve   Yıldırım"
Fall,ENG 0004,4L1,13369,English Route 4,1:00 pm - 4:50 pm,M,School of Languages Building 1048,"Melek Didem    Beyazoğlu Turan, Adam Michael   Rackham , Merve   Yıldırım"
Fall,ENG 0004,4L1,13369,English Route 4,1:00 pm - 4:50 pm,T,School of Languages Building G023,"Melek Didem    Beyazoğlu Turan, Adam Michael   Rackham , Merve   Yıldırım"
Fall,ENG 0004,4L1,13369,English Route 4,1:00 pm - 4:50 pm,W,School of Languages Building 1048,"Melek Didem    Beyazoğlu Turan, Adam Michael   Rackham , Merve   Yıldırım"
Fall,ENG 0004,4L1,13369,English Route 4,1:00 pm - 4:50 pm,R,School of Languages Building 1031,"Melek Didem    Beyazoğlu Turan, Adam Michael   Rackham , Merve   Yıldırım"
Fall,ENG 0004,4L1,13369,English Route 4,1:00 pm - 4:50 pm,F,School of Languages Building G024,"Melek Didem    Beyazoğlu Turan, Adam Michael   Rackham , Merve   Yıldırım"
Fall,ENG 0004,4M1,13370,English Route 4,9:00 am - 12:50 pm,M,School of Languages Building G000,"Gökçe   Dülgerci, Ferda Yeşim Kutay  Akaalp , Andrew Christopher  Bosson"
Fall,ENG 0004,4M1,13370,English Route 4,9:00 am - 12:50 pm,T,School of Languages Building 1031,"Gökçe   Dülgerci, Ferda Yeşim Kutay  Akaalp , Andrew Christopher  Bosson"
Fall,ENG 0004,4M1,13370,English Route 4,9:00 am - 12:50 pm,W,School of Languages Building G039,"Gökçe   Dülgerci, Ferda Yeşim Kutay  Akaalp , Andrew Christopher  Bosson"
Fall,ENG 0004,4M1,13370,English Route 4,9:00 am - 12:50 pm,R,School of Languages Building G024,"Gökçe   Dülgerci, Ferda Yeşim Kutay  Akaalp , Andrew Christopher  Bosson"
Fall,ENG 0004,4M1,13370,English Route 4,9:00 am - 12:50 pm,F,School of Languages Building 1037,"Gökçe   Dülgerci, Ferda Yeşim Kutay  Akaalp , Andrew Christopher  Bosson"
Fall,ENG 0004,4M1,13370,English Route 4,1:00 pm - 4:50 pm,M,School of Languages Building G000,"Gökçe   Dülgerci, Ferda Yeşim Kutay  Akaalp , Andrew Christopher  Bosson"
Fall,ENG 0004,4M1,13370,English Route 4,1:00 pm - 4:50 pm,T,School of Languages Building 1031,"Gökçe   Dülgerci, Ferda Yeşim Kutay  Akaalp , Andrew Christopher  Bosson"
Fall,ENG 0004,4M1,13370,English Route 4,1:00 pm - 4:50 pm,W,School of Languages Building G039,"Gökçe   Dülgerci, Ferda Yeşim Kutay  Akaalp , Andrew Christopher  Bosson"
Fall,ENG 0004,4M1,13370,English Route 4,1:00 pm - 4:50 pm,R,School of Languages Building G024,"Gökçe   Dülgerci, Ferda Yeşim Kutay  Akaalp , Andrew Christopher  Bosson"
Fall,ENG 0004,4M1,13370,English Route 4,1:00 pm - 4:50 pm,F,School of Languages Building 1037,"Gökçe   Dülgerci, Ferda Yeşim Kutay  Akaalp , Andrew Christopher  Bosson"
Fall,ENG 0004,4N1,13371,English Route 4,9:00 am - 12:50 pm,M,Fac.of Arts and Social Sci. 2023,"Itır   Beğen, Serpil   Öz , Deniz   Özden Rodrigues"
Fall,ENG 0004,4N1,13371,English Route 4,9:00 am - 12:50 pm,T,School of Languages Building G024,"Itır   Beğen, Serpil   Öz , Deniz   Özden Rodrigues"
Fall,ENG 0004,4N1,13371,English Route 4,9:00 am - 12:50 pm,W,School of Languages Building 1046,"Itır   Beğen, Serpil   Öz , Deniz   Özden Rodrigues"
Fall,ENG 0004,4N1,13371,English Route 4,9:00 am - 12:50 pm,R,School of Languages Building 1037,"Itır   Beğen, Serpil   Öz , Deniz   Özden Rodrigues"
Fall,ENG 0004,4N1,13371,English Route 4,9:00 am - 12:50 pm,F,School of Languages Building G025,"Itır   Beğen, Serpil   Öz , Deniz   Özden Rodrigues"
Fall,ENG 0004,4N1,13371,English Route 4,1:00 pm - 4:50 pm,M,Fac.of Arts and Social Sci. 2023,"Itır   Beğen, Serpil   Öz , Deniz   Özden Rodrigues"
Fall,ENG 0004,4N1,13371,English Route 4,1:00 pm - 4:50 pm,T,School of Languages Building G024,"Itır   Beğen, Serpil   Öz , Deniz   Özden Rodrigues"
Fall,ENG 0004,4N1,13371,English Route 4,1:00 pm - 4:50 pm,W,School of Languages Building 1046,"Itır   Beğen, Serpil   Öz , Deniz   Özden Rodrigues"
Fall,ENG 0004,4N1,13371,English Route 4,1:00 pm - 4:50 pm,R,School of Languages Building 1037,"Itır   Beğen, Serpil   Öz , Deniz   Özden Rodrigues"
Fall,ENG 0004,4N1,13371,English Route 4,1:00 pm - 4:50 pm,F,School of Languages Building G025,"Itır   Beğen, Serpil   Öz , Deniz   Özden Rodrigues"
Fall,ENG 0004,4O1,13372,English Route 4,9:00 am - 12:50 pm,M,School of Languages Building G032,"Mine   Gündüz Kartal, Lukka Alp   Akarçay , Metin   Çırpan"
Fall,ENG 0004,4O1,13372,English Route 4,9:00 am - 12:50 pm,T,School of Languages Building 1037,"Mine   Gündüz Kartal, Lukka Alp   Akarçay , Metin   Çırpan"
Fall,ENG 0004,4O1,13372,English Route 4,9:00 am - 12:50 pm,W,School of Languages Building G038,"Mine   Gündüz Kartal, Lukka Alp   Akarçay , Metin   Çırpan"
Fall,ENG 0004,4O1,13372,English Route 4,9:00 am - 12:50 pm,R,School of Languages Building G025,"Mine   Gündüz Kartal, Lukka Alp   Akarçay , Metin   Çırpan"
Fall,ENG 0004,4O1,13372,English Route 4,9:00 am - 12:50 pm,F,School of Languages Building 1038,"Mine   Gündüz Kartal, Lukka Alp   Akarçay , Metin   Çırpan"
Fall,ENG 0004,4O1,13372,English Route 4,1:00 pm - 4:50 pm,M,School of Languages Building G032,"Mine   Gündüz Kartal, Lukka Alp   Akarçay , Metin   Çırpan"
Fall,ENG 0004,4O1,13372,English Route 4,1:00 pm - 4:50 pm,T,School of Languages Building 1037,"Mine   Gündüz Kartal, Lukka Alp   Akarçay , Metin   Çırpan"
Fall,ENG 0004,4O1,13372,English Route 4,1:00 pm - 4:50 pm,W,School of Languages Building G038,"Mine   Gündüz Kartal, Lukka Alp   Akarçay , Metin   Çırpan"
Fall,ENG 0004,4O1,13372,English Route 4,1:00 pm - 4:50 pm,R,School of Languages Building G025,"Mine   Gündüz Kartal, Lukka Alp   Akarçay , Metin   Çırpan"
Fall,ENG 0004,4O1,13372,English Route 4,1:00 pm - 4:50 pm,F,School of Languages Building 1038,"Mine   Gündüz Kartal, Lukka Alp   Akarçay , Metin   Çırpan"
Fall,ENG 0004,4P1,13373,English Route 4,9:00 am - 12:50 pm,M,Sabancı Business School G065,"Mona   Tavakoli, Gamze   Bozkurt , Sibel   Dığın"
Fall,ENG 0004,4P1,13373,English Route 4,9:00 am - 12:50 pm,T,School of Languages Building G025,"Mona   Tavakoli, Gamze   Bozkurt , Sibel   Dığın"
Fall,ENG 0004,4P1,13373,English Route 4,9:00 am - 12:50 pm,W,School of Languages Building 1038,"Mona   Tavakoli, Gamze   Bozkurt , Sibel   Dığın"
Fall,ENG 0004,4P1,13373,English Route 4,9:00 am - 12:50 pm,R,School of Languages Building 1038,"Mona   Tavakoli, Gamze   Bozkurt , Sibel   Dığın"
Fall,ENG 0004,4P1,13373,English Route 4,9:00 am - 12:50 pm,F,School of Languages Building G038,"Mona   Tavakoli, Gamze   Bozkurt , Sibel   Dığın"
Fall,ENG 0004,4P1,13373,English Route 4,1:00 pm - 4:50 pm,M,Sabancı Business School G065,"Mona   Tavakoli, Gamze   Bozkurt , Sibel   Dığın"
Fall,ENG 0004,4P1,13373,English Route 4,1:00 pm - 4:50 pm,T,School of Languages Building G025,"Mona   Tavakoli, Gamze   Bozkurt , Sibel   Dığın"
Fall,ENG 0004,4P1,13373,English Route 4,1:00 pm - 4:50 pm,W,School of Languages Building 1038,"Mona   Tavakoli, Gamze   Bozkurt , Sibel   Dığın"
Fall,ENG 0004,4P1,13373,English Route 4,1:00 pm - 4:50 pm,R,School of Languages Building 1038,"Mona   Tavakoli, Gamze   Bozkurt , Sibel   Dığın"
Fall,ENG 0004,4P1,13373,English Route 4,1:00 pm - 4:50 pm,F,School of Languages Building G038,"Mona   Tavakoli, Gamze   Bozkurt , Sibel   Dığın"
Fall,ENG 0004,4Q1,13374,English Route 4,9:00 am - 12:50 pm,M,School of Languages Building G041,"Nezaket   Özgirin, Selim   Kapancı , Züleyha   Tülay"
Fall,ENG 0004,4Q1,13374,English Route 4,9:00 am - 12:50 pm,T,School of Languages Building 1038,"Nezaket   Özgirin, Selim   Kapancı , Züleyha   Tülay"
Fall,ENG 0004,4Q1,13374,English Route 4,9:00 am - 12:50 pm,W,School of Languages Building G025,"Nezaket   Özgirin, Selim   Kapancı , Züleyha   Tülay"
Fall,ENG 0004,4Q1,13374,English Route 4,9:00 am - 12:50 pm,R,School of Languages Building G038,"Nezaket   Özgirin, Selim   Kapancı , Züleyha   Tülay"
Fall,ENG 0004,4Q1,13374,English Route 4,9:00 am - 12:50 pm,F,School of Languages Building 1046,"Nezaket   Özgirin, Selim   Kapancı , Züleyha   Tülay"
Fall,ENG 0004,4Q1,13374,English Route 4,1:00 pm - 4:50 pm,M,School of Languages Building G041,"Nezaket   Özgirin, Selim   Kapancı , Züleyha   Tülay"
Fall,ENG 0004,4Q1,13374,English Route 4,1:00 pm - 4:50 pm,T,School of Languages Building 1038,"Nezaket   Özgirin, Selim   Kapancı , Züleyha   Tülay"
Fall,ENG 0004,4Q1,13374,English Route 4,1:00 pm - 4:50 pm,W,School of Languages Building G025,"Nezaket   Özgirin, Selim   Kapancı , Züleyha   Tülay"
Fall,ENG 0004,4Q1,13374,English Route 4,1:00 pm - 4:50 pm,R,School of Languages Building G038,"Nezaket   Özgirin, Selim   Kapancı , Züleyha   Tülay"
Fall,ENG 0004,4Q1,13374,English Route 4,1:00 pm - 4:50 pm,F,School of Languages Building 1046,"Nezaket   Özgirin, Selim   Kapancı , Züleyha   Tülay"
Fall,ENG 0004,4R1,13375,English Route 4,9:00 am - 12:50 pm,M,Sabancı Business School G062,"Okan   Bölükbaş, Melek Didem    Beyazoğlu Turan , Andrew Christopher  Bosson"
Fall,ENG 0004,4R1,13375,English Route 4,9:00 am - 12:50 pm,T,School of Languages Building G038,"Okan   Bölükbaş, Melek Didem    Beyazoğlu Turan , Andrew Christopher  Bosson"
Fall,ENG 0004,4R1,13375,English Route 4,9:00 am - 12:50 pm,W,School of Languages Building 1037,"Okan   Bölükbaş, Melek Didem    Beyazoğlu Turan , Andrew Christopher  Bosson"
Fall,ENG 0004,4R1,13375,English Route 4,9:00 am - 12:50 pm,R,School of Languages Building 1046,"Okan   Bölükbaş, Melek Didem    Beyazoğlu Turan , Andrew Christopher  Bosson"
Fall,ENG 0004,4R1,13375,English Route 4,9:00 am - 12:50 pm,F,School of Languages Building G039,"Okan   Bölükbaş, Melek Didem    Beyazoğlu Turan , Andrew Christopher  Bosson"
Fall,ENG 0004,4R1,13375,English Route 4,1:00 pm - 4:50 pm,M,Fac. of Engin. and Nat. Sci. G055,"Okan   Bölükbaş, Melek Didem    Beyazoğlu Turan , Andrew Christopher  Bosson"
Fall,ENG 0004,4R1,13375,English Route 4,1:00 pm - 4:50 pm,T,School of Languages Building G038,"Okan   Bölükbaş, Melek Didem    Beyazoğlu Turan , Andrew Christopher  Bosson"
Fall,ENG 0004,4R1,13375,English Route 4,1:00 pm - 4:50 pm,W,School of Languages Building 1037,"Okan   Bölükbaş, Melek Didem    Beyazoğlu Turan , Andrew Christopher  Bosson"
Fall,ENG 0004,4R1,13375,English Route 4,1:00 pm - 4:50 pm,R,School of Languages Building 1046,"Okan   Bölükbaş, Melek Didem    Beyazoğlu Turan , Andrew Christopher  Bosson"
Fall,ENG 0004,4R1,13375,English Route 4,1:00 pm - 4:50 pm,F,School of Languages Building G039,"Okan   Bölükbaş, Melek Didem    Beyazoğlu Turan , Andrew Christopher  Bosson"
Fall,ENG 0004,4S1,13376,English Route 4,9:00 am - 12:50 pm,M,School of Languages Building G033,"Züleyha   Tülay, Mona   Tavakoli"
Fall,ENG 0004,4S1,13376,English Route 4,9:00 am - 12:50 pm,T,School of Languages Building 1046,"Züleyha   Tülay, Mona   Tavakoli"
Fall,ENG 0004,4S1,13376,English Route 4,9:00 am - 12:50 pm,W,School of Languages Building G024,"Züleyha   Tülay, Mona   Tavakoli"
Fall,ENG 0004,4S1,13376,English Route 4,9:00 am - 12:50 pm,R,School of Languages Building G039,"Züleyha   Tülay, Mona   Tavakoli"
Fall,ENG 0004,4S1,13376,English Route 4,9:00 am - 12:50 pm,F,School of Languages Building 1048,"Züleyha   Tülay, Mona   Tavakoli"
Fall,ENG 0004,4S1,13376,English Route 4,1:00 pm - 4:50 pm,M,School of Languages Building G033,"Züleyha   Tülay, Mona   Tavakoli"
Fall,ENG 0004,4S1,13376,English Route 4,1:00 pm - 4:50 pm,T,School of Languages Building 1046,"Züleyha   Tülay, Mona   Tavakoli"
Fall,ENG 0004,4S1,13376,English Route 4,1:00 pm - 4:50 pm,W,School of Languages Building G024,"Züleyha   Tülay, Mona   Tavakoli"
Fall,ENG 0004,4S1,13376,English Route 4,1:00 pm - 4:50 pm,R,School of Languages Building G039,"Züleyha   Tülay, Mona   Tavakoli"
Fall,ENG 0004,4S1,13376,English Route 4,1:00 pm - 4:50 pm,F,School of Languages Building 1048,"Züleyha   Tülay, Mona   Tavakoli"
Fall,ENG 0004,4T1,13377,English Route 4,9:00 am - 12:50 pm,M,Sabancı Business School G056,"Serpil   Öz, Bünyamin   Mengi"
Fall,ENG 0004,4T1,13377,English Route 4,9:00 am - 12:50 pm,T,School of Languages Building G039,"Serpil   Öz, Bünyamin   Mengi"
Fall,ENG 0004,4T1,13377,English Route 4,9:00 am - 12:50 pm,W,School of Languages Building 1031,"Serpil   Öz, Bünyamin   Mengi"
Fall,ENG 0004,4T1,13377,English Route 4,9:00 am - 12:50 pm,R,School of Languages Building 1048,"Serpil   Öz, Bünyamin   Mengi"
Fall,ENG 0004,4T1,13377,English Route 4,9:00 am - 12:50 pm,F,School of Languages Building 1049,"Serpil   Öz, Bünyamin   Mengi"
Fall,ENG 0004,4T1,13377,English Route 4,1:00 pm - 4:50 pm,M,Fac. of Engin. and Nat. Sci. G059,"Serpil   Öz, Bünyamin   Mengi"
Fall,ENG 0004,4T1,13377,English Route 4,1:00 pm - 4:50 pm,T,School of Languages Building G039,"Serpil   Öz, Bünyamin   Mengi"
Fall,ENG 0004,4T1,13377,English Route 4,1:00 pm - 4:50 pm,W,School of Languages Building 1031,"Serpil   Öz, Bünyamin   Mengi"
Fall,ENG 0004,4T1,13377,English Route 4,1:00 pm - 4:50 pm,R,School of Languages Building 1048,"Serpil   Öz, Bünyamin   Mengi"
Fall,ENG 0004,4T1,13377,English Route 4,1:00 pm - 4:50 pm,F,School of Languages Building 1049,"Serpil   Öz, Bünyamin   Mengi"
Fall,ENG 0004,4U1,13378,English Route 4,9:00 am - 12:50 pm,M,Fac.of Arts and Social Sci. 1050,"Sibel   Dığın, Ayşegül   İnce , Selim   Kapancı"
Fall,ENG 0004,4U1,13378,English Route 4,9:00 am - 12:50 pm,T,School of Languages Building 1048,"Sibel   Dığın, Ayşegül   İnce , Selim   Kapancı"
Fall,ENG 0004,4U1,13378,English Route 4,9:00 am - 12:50 pm,W,School of Languages Building G023,"Sibel   Dığın, Ayşegül   İnce , Selim   Kapancı"
Fall,ENG 0004,4U1,13378,English Route 4,9:00 am - 12:50 pm,R,School of Languages Building 1049,"Sibel   Dığın, Ayşegül   İnce , Selim   Kapancı"
Fall,ENG 0004,4U1,13378,English Route 4,9:00 am - 12:50 pm,F,School of Languages Building G041,"Sibel   Dığın, Ayşegül   İnce , Selim   Kapancı"
Fall,ENG 0004,4U1,13378,English Route 4,1:00 pm - 4:50 pm,M,Fac. of Engin. and Nat. Sci. L030,"Sibel   Dığın, Ayşegül   İnce , Selim   Kapancı"
Fall,ENG 0004,4U1,13378,English Route 4,1:00 pm - 4:50 pm,T,School of Languages Building 1048,"Sibel   Dığın, Ayşegül   İnce , Selim   Kapancı"
Fall,ENG 0004,4U1,13378,English Route 4,1:00 pm - 4:50 pm,W,School of Languages Building G023,"Sibel   Dığın, Ayşegül   İnce , Selim   Kapancı"
Fall,ENG 0004,4U1,13378,English Route 4,1:00 pm - 4:50 pm,R,School of Languages Building 1049,"Sibel   Dığın, Ayşegül   İnce , Selim   Kapancı"
Fall,ENG 0004,4U1,13378,English Route 4,1:00 pm - 4:50 pm,F,School of Languages Building G041,"Sibel   Dığın, Ayşegül   İnce , Selim   Kapancı"
Fall,ENG 0004,4V1,13379,English Route 4,9:00 am - 12:50 pm,M,School of Languages Building 1050,"Soner   Yaşar, Ceyda   Gümüş , Büşra Nur   Özer Musaoğlu"
Fall,ENG 0004,4V1,13379,English Route 4,9:00 am - 12:50 pm,T,School of Languages Building 1049,"Soner   Yaşar, Ceyda   Gümüş , Büşra Nur   Özer Musaoğlu"
Fall,ENG 0004,4V1,13379,English Route 4,9:00 am - 12:50 pm,W,School of Languages Building 1030,"Soner   Yaşar, Ceyda   Gümüş , Büşra Nur   Özer Musaoğlu"
Fall,ENG 0004,4V1,13379,English Route 4,9:00 am - 12:50 pm,R,School of Languages Building G041,"Soner   Yaşar, Ceyda   Gümüş , Büşra Nur   Özer Musaoğlu"
Fall,ENG 0004,4V1,13379,English Route 4,9:00 am - 12:50 pm,F,School of Languages Building 1023,"Soner   Yaşar, Ceyda   Gümüş , Büşra Nur   Özer Musaoğlu"
Fall,ENG 0004,4V1,13379,English Route 4,1:00 pm - 4:50 pm,M,School of Languages Building 1050,"Soner   Yaşar, Ceyda   Gümüş , Büşra Nur   Özer Musaoğlu"
Fall,ENG 0004,4V1,13379,English Route 4,1:00 pm - 4:50 pm,T,School of Languages Building 1049,"Soner   Yaşar, Ceyda   Gümüş , Büşra Nur   Özer Musaoğlu"
Fall,ENG 0004,4V1,13379,English Route 4,1:00 pm - 4:50 pm,W,School of Languages Building 1030,"Soner   Yaşar, Ceyda   Gümüş , Büşra Nur   Özer Musaoğlu"
Fall,ENG 0004,4V1,13379,English Route 4,1:00 pm - 4:50 pm,R,School of Languages Building G041,"Soner   Yaşar, Ceyda   Gümüş , Büşra Nur   Özer Musaoğlu"
Fall,ENG 0004,4V1,13379,English Route 4,1:00 pm - 4:50 pm,F,School of Languages Building 1023,"Soner   Yaşar, Ceyda   Gümüş , Büşra Nur   Özer Musaoğlu"
Fall,ENG 300,A,10332,Professional Communication Skills in English,9:40 am - 11:30 am,T,Fac.of Arts and Social Sci. 1001,Birgül   Köktürk
Fall,ENG 300,A,10332,Professional Communication Skills in English,12:40 pm - 1:30 pm,W,Fac.of Arts and Social Sci. 1001,Birgül   Köktürk
Fall,ENG 300,B,10334,Professional Communication Skills in English,12:40 pm - 1:30 pm,T,Fac.of Arts and Social Sci. G048,Birgül   Köktürk
Fall,ENG 300,B,10334,Professional Communication Skills in English,9:40 am - 11:30 am,W,Fac.of Arts and Social Sci. G048,Birgül   Köktürk
Fall,FIN 301,0,10429,Financial Management,2:40 pm - 3:30 pm,M,Fac.of Arts and Social Sci. G018,Bünyamin   Önal
Fall,FIN 301,0,10429,Financial Management,3:40 pm - 5:30 pm,T,Fac.of Arts and Social Sci. G018,Bünyamin   Önal
Fall,FIN 301R,0,13226,Financial Management-Recitation,3:40 pm - 4:30 pm,R,Fac.of Arts and Social Sci. G018,Bünyamin   Önal
Fall,FIN 401,0,10434,Corporate Finance,9:40 am - 11:30 am,M,Fac.of Arts and Social Sci. G018,Orhan Erem  Ateşağaoğlu
Fall,FIN 401,0,10434,Corporate Finance,12:40 pm - 1:30 pm,T,Fac.of Arts and Social Sci. 1050,Orhan Erem  Ateşağaoğlu
Fall,FIN 403,0,10436,Derivative Securities,12:40 pm - 2:30 pm,M,Sabancı Business School L018,Orhan Erem  Ateşağaoğlu
Fall,FIN 403,0,10436,Derivative Securities,4:40 pm - 5:30 pm,T,Sabancı Business School G060,Orhan Erem  Ateşağaoğlu
Fall,FIN 405,0,13067,Corporate Mergers & Acquisitions,8:40 am - 11:30 am,R,Sabancı Business School G013,Erkut   Baloğlu
Fall,FIN 406,0,12988,Behavioral Finance,2:40 pm - 4:30 pm,M,Sabancı Business School G060,Yiğit   Atılgan
Fall,FIN 406,0,12988,Behavioral Finance,12:40 pm - 1:30 pm,T,Sabancı Business School G060,Yiğit   Atılgan
Fall,FIN 499,0,10441,Wealth Management,5:40 pm - 8:30 pm,W,Sabancı Business School G013,Eralp   Denktaş
Fall,MFIN 850,0,13275,Accounting & Financial Statement Analysis,7:00 pm - 10:00 pm,F,Altunizade Campus 205,Nur İrem   Nuhoğlu
Fall,MFIN 850,0,13275,Accounting & Financial Statement Analysis,9:00 am - 1:00 pm,S,Altunizade Campus 205,Nur İrem   Nuhoğlu
Fall,MFIN 850,0,13275,Accounting & Financial Statement Analysis,2:00 pm - 5:30 pm,S,Altunizade Campus 205,Nur İrem   Nuhoğlu
